CO_REGSAUD;DS_NOME;Ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
35161;Itapetininga;2000;36687;37505;39468;40313;36516;32015;29834;28984;25373;21140;17481;13552;11504;9137;6906;4439;4255;18829;18982;20067;20533;18744;16503;15076;14673;12592;10559;8715;6655;5676;4395;3259;2061;1945;17858;18523;19401;19780;17772;15512;14758;14311;12781;10581;8766;6897;5828;4742;3647;2378;2310
35162;Itapeva;2000;29717;29723;29711;28730;23849;21094;19591;18737;15659;12948;10641;8488;7406;5857;4251;2604;2420;15122;15167;15097;14663;12211;10526;9765;9261;8008;6592;5411;4251;3734;3001;2067;1290;1136;14595;14556;14614;14067;11638;10568;9826;9476;7651;6356;5230;4237;3672;2856;2184;1314;1284
35163;Sorocaba;2000;117165;118212;125860;131600;122561;108857;104327;101423;88819;71101;56840;41944;35321;28218;21509;13383;12136;59537;60281;64078;66579;62036;55327;52011;50155;44435;35507;28464;20476;17061;13043;9774;5823;4804;57628;57931;61782;65021;60525;53530;52316;51268;44384;35594;28376;21468;18260;15175;11735;7560;7332
35171;Alto Vale do Paraíba;2000;75195;76564;81860;87126;82575;73141;69429;68522;60850;51025;39094;26489;20260;15065;11365;7230;6862;38322;38771;41521;43786;41351;36168;34132;33012;29791;25389;19641;13109;9702;7017;5016;3067;2626;36873;37793;40339;43340;41224;36973;35297;35510;31059;25636;19453;13380;10558;8048;6349;4163;4236
35172;Circuito da Fé e Vale Histórico;2000;35956;38220;40848;42526;38655;33517;32209;32559;29180;23662;19975;15168;12402;10255;7618;4975;4743;18179;19649;20971;21725;19540;16681;15768;15831;14194;11444;9564;7155;5825;4664;3382;2148;1836;17777;18571;19877;20801;19115;16836;16441;16728;14986;12218;10411;8013;6577;5591;4236;2827;2907
35173;Litoral Norte;2000;22551;21916;22309;23028;22425;20445;18556;16509;14164;11603;9017;6680;5225;4008;2851;1734;1635;11533;11197;11286;11634;11399;10469;9530;8267;7144;5970;4564;3455;2677;1927;1388;763;670;11018;10719;11023;11394;11026;9976;9026;8242;7020;5633;4453;3225;2548;2081;1463;971;965
35174;Vale do Paraíba/Região Serrana;2000;43573;43962;46815;50030;47049;41362;39434;38307;33874;28207;22267;16171;13244;10211;7947;5089;4792;22248;22404;23709;25393;24005;20816;19842;18710;16640;14261;11109;7871;6423;4712;3468;2186;1829;21325;21558;23106;24637;23044;20546;19592;19597;17234;13946;11158;8300;6821;5499;4479;2903;2963
41001;1ª RS Paranaguá;2000;24936;25170;24293;23401;21034;19187;18585;17364;14313;11938;9615;7606;6473;4821;3278;2044;1782;12640;12828;12407;11923;10626;9748;9249;8710;7239;5910;4759;3759;3271;2439;1532;940;729;12296;12342;11886;11478;10408;9439;9336;8654;7074;6028;4856;3847;3202;2382;1746;1104;1053
41002;2ª RS Metropolitana;2000;262163;260336;260215;277997;278667;255190;239532;221201;187978;155516;119852;87441;68821;53188;39064;24217;21859;133834;133073;131783;138982;139032;126550;117296;106054;89780;74330;57307;41137;31825;23432;16594;9852;7938;128329;127263;128432;139015;139635;128640;122236;115147;98198;81186;62545;46304;36996;29756;22470;14365;13921
41003;3ª RS Ponta Grossa;2000;53600;53366;52108;52385;47928;42747;39798;37983;32172;26497;21561;16695;13683;10982;7895;4939;4515;27343;27154;26439;26583;24206;21201;19533;18546;15860;12896;10663;8061;6476;4975;3536;2126;1835;26257;26212;25669;25802;23722;21546;20265;19437;16312;13601;10898;8634;7207;6007;4359;2813;2680
41004;4ª RS Irati;2000;14921;15633;15042;14631;12730;11878;11762;10734;9283;7608;6114;5220;4253;3384;2680;1632;1288;7639;7984;7706;7646;6584;6008;6056;5498;4836;3944;3073;2547;2056;1602;1265;713;573;7282;7649;7336;6985;6146;5870;5706;5236;4447;3664;3041;2673;2197;1782;1415;919;715
41005;5ª RS Guarapuava;2000;48334;48831;46645;44841;38346;33934;32835;30791;25503;21265;17008;13653;10723;8276;5535;3429;3047;24585;25115;23745;22911;19452;16849;16412;15258;12823;10591;8621;6824;5353;4069;2731;1617;1325;23749;23716;22900;21930;18894;17085;16423;15533;12680;10674;8387;6829;5370;4207;2804;1812;1722
41006;6ª RS União da Vitória;2000;16484;16299;15942;15721;13843;12445;11868;11210;9263;7686;6275;5153;4478;3527;2495;1509;1275;8505;8224;8108;8051;7247;6303;5984;5712;4805;3873;3232;2569;2144;1729;1156;662;499;7979;8075;7834;7670;6596;6142;5884;5498;4458;3813;3043;2584;2334;1798;1339;847;776
41007;7ª RS Pato Branco;2000;23819;25246;24750;23876;19749;18164;18199;17454;15067;12483;9955;7795;6420;4907;3431;2140;2034;12147;12754;12557;12119;9716;8815;8869;8409;7307;6265;5043;3733;3174;2363;1614;962;862;11672;12492;12193;11757;10033;9349;9330;9045;7760;6218;4912;4062;3246;2544;1817;1178;1172
41008;8ª RS Francisco Beltrão;2000;29618;32998;33922;32777;25430;23601;24903;24776;20982;17508;14638;11860;9921;7643;5297;3149;2931;15157;16776;17306;16809;13041;11564;12197;12232;10568;8670;7346;5877;4948;3756;2534;1441;1238;14461;16222;16616;15968;12389;12037;12706;12544;10414;8838;7292;5983;4973;3887;2763;1708;1693
41009;9ª RS Foz do Iguaçu;2000;38703;40844;40503;39159;36005;34041;32756;29417;24023;18760;13782;10172;7828;5553;3737;2186;1922;19901;20895;20398;19353;17454;16423;15928;14210;11725;9473;6989;5149;3954;2761;1824;1020;842;18802;19949;20105;19806;18551;17618;16828;15207;12298;9287;6793;5023;3874;2792;1913;1166;1080
41010;10ª RS Cascavel;2000;44527;48817;48520;47628;41623;39244;38970;35626;29633;24557;19526;15648;12381;9393;6547;3839;3327;22447;24924;24772;24079;20509;19049;18911;17255;14401;12102;9740;7798;6212;4648;3267;1884;1528;22080;23893;23748;23549;21114;20195;20059;18371;15232;12455;9786;7850;6169;4745;3280;1955;1799
41011;11ª RS Campo Mourão;2000;30367;34140;35962;35036;28588;26876;27673;26517;21914;18382;14989;12696;11003;8733;6361;3796;3615;15547;17543;18166;17844;14361;12810;13324;12993;10676;9004;7384;6272;5599;4429;3343;1970;1716;14820;16597;17796;17192;14227;14066;14349;13524;11238;9378;7605;6424;5404;4304;3018;1826;1899
41012;12ª RS Umuarama;2000;20735;23264;24850;25029;22065;20040;20491;19058;16851;13896;12165;10285;9466;7586;5656;3434;3113;10436;11819;12715;12805;11003;9821;9847;9261;8055;6540;5917;5081;4815;3936;3035;1814;1502;10299;11445;12135;12224;11062;10219;10644;9797;8796;7356;6248;5204;4651;3650;2621;1620;1611
41013;13ª RS Cianorte;2000;10723;11687;11889;11497;10964;10510;10684;9734;7935;6638;5620;4576;4143;3310;2477;1506;1326;5447;5958;6108;5832;5467;5128;5224;4769;3895;3314;2785;2226;2104;1680;1274;781;608;5276;5729;5781;5665;5497;5382;5460;4965;4040;3324;2835;2350;2039;1630;1203;725;718
41014;14ª RS Paranavaí;2000;21367;23801;24626;24395;21024;19516;20118;18916;15761;12693;10849;9452;8466;6703;5069;3079;2937;10988;12080;12570;12506;10553;9565;9746;9150;7665;6075;5210;4520;4268;3447;2603;1545;1364;10379;11721;12056;11889;10471;9951;10372;9766;8096;6618;5639;4932;4198;3256;2466;1534;1573
41015;15ª RS Maringá;2000;50792;55451;58799;60626;56521;52746;54434;50949;43640;37075;30067;23413;19125;14848;11046;6955;6411;25883;28161;29671;30358;27925;25410;26110;24580;20566;17613;14551;11424;9450;7035;5267;3249;2723;24909;27290;29128;30268;28596;27336;28324;26369;23074;19462;15516;11989;9675;7813;5779;3706;3688
41016;16ª RS Apucarana;2000;26267;28501;30010;30121;27693;25235;25605;23978;20638;17323;14652;12096;10169;7955;5666;3649;3337;13534;14578;15318;15339;13945;12520;12477;11672;10006;8334;7073;5954;4915;3831;2764;1753;1444;12733;13923;14692;14782;13748;12715;13128;12306;10632;8989;7579;6142;5254;4124;2902;1896;1893
41017;17ª RS Londrina;2000;66813;69736;73054;76200;71805;63503;64522;60872;52797;45488;37103;29259;24531;19207;13961;8741;8544;34166;35491;37048;38158;35390;31239;30852;28981;24860;21453;17683;14061;11836;8959;6522;3949;3606;32647;34245;36006;38042;36415;32264;33670;31891;27937;24035;19420;15198;12695;10248;7439;4792;4938
41018;18ª RS Cornélio Procópio;2000;20494;22001;23332;23226;19722;17320;17639;17315;14768;13103;11156;9031;7914;6366;4896;3020;2930;10647;11190;11789;11993;9868;8490;8613;8578;7314;6386;5519;4394;3897;3056;2351;1499;1337;9847;10811;11543;11233;9854;8830;9026;8737;7454;6717;5637;4637;4017;3310;2545;1521;1593
41019;19ª RS Jacarezinho;2000;23816;25461;27259;27059;22805;19948;20237;20043;17640;14917;12680;10397;9125;7513;5797;3643;3341;12124;13005;13853;14051;11552;9833;10054;9933;8801;7404;6345;5056;4388;3618;2896;1766;1508;11692;12456;13406;13008;11253;10115;10183;10110;8839;7513;6335;5341;4737;3895;2901;1877;1833
41020;20ª RS Toledo;2000;26813;30318;31501;31363;27908;26174;26836;25548;20917;17816;14767;12320;10060;7828;5575;3405;2988;13685;15427;16083;15839;13893;12756;13113;12291;10162;8704;7334;6051;5093;3918;2630;1554;1312;13128;14891;15418;15524;14015;13418;13723;13257;10755;9112;7433;6269;4967;3910;2945;1851;1676
41021;21ª RS Telêmaco Borba;2000;17214;16512;16715;16468;14226;12316;11433;11053;9353;7852;6749;5609;4671;3596;2483;1592;1425;8653;8418;8499;8568;7309;6118;5664;5502;4721;3980;3479;2818;2417;1812;1301;841;719;8561;8094;8216;7900;6917;6198;5769;5551;4632;3872;3270;2791;2254;1784;1182;751;706
41022;22ª RS Ivaiporã;2000;13767;15999;16509;16244;12370;10986;11100;10628;9527;8021;6865;6078;5183;4115;2913;1773;1677;6862;8174;8483;8520;6454;5414;5487;5308;4783;4064;3529;3066;2753;2143;1572;919;843;6905;7825;8026;7724;5916;5572;5613;5320;4744;3957;3336;3012;2430;1972;1341;854;834
42001;Extremo Oeste;2000;18578;21611;23467;21515;15742;15085;16855;17338;15137;12573;10181;8284;6921;5181;3906;2361;1896;9452;10923;11968;11207;8031;7515;8458;8846;7776;6473;5176;4150;3368;2508;1828;1029;778;9126;10688;11499;10308;7711;7570;8397;8492;7361;6100;5005;4134;3553;2673;2078;1332;1118
42002;Oeste;2000;25369;27923;28714;28044;23346;22859;23642;22766;18734;15278;11874;9203;7188;5598;4112;2650;2333;12845;14237;14735;14192;11834;11270;11867;11367;9419;7780;5863;4533;3551;2584;1860;1183;915;12524;13686;13979;13852;11512;11589;11775;11399;9315;7498;6011;4670;3637;3014;2252;1467;1418
42003;Xanxerê;2000;17927;18831;18758;18163;14740;13631;14072;13614;11573;9485;7559;6163;4697;3696;2596;1539;1523;9200;9587;9625;9314;7385;6701;7046;6771;5861;4800;3821;3043;2295;1780;1173;685;644;8727;9244;9133;8849;7355;6930;7026;6843;5712;4685;3738;3120;2402;1916;1423;854;879
42004;Alto Vale do Itajaí;2000;21230;23319;24763;24285;19924;18763;19038;19410;15490;13476;11229;8915;7397;5757;4376;2824;2414;10794;11880;12731;12594;10210;9587;9551;9936;7900;6766;5693;4407;3598;2738;2051;1293;994;10436;11439;12032;11691;9714;9176;9487;9474;7590;6710;5536;4508;3799;3019;2325;1531;1420
42005;Foz do Rio Itajaí;2000;36492;37899;37806;39417;36513;33047;32564;31887;27164;22032;16748;12279;10280;7773;5537;3622;3077;18673;19316;19073;19730;18020;16319;16073;15517;13236;10807;8119;5918;4846;3574;2419;1569;1157;17819;18583;18733;19687;18493;16728;16491;16370;13928;11225;8629;6361;5434;4199;3118;2053;1920
42006;Médio Vale do Itajaí;2000;43009;46468;48908;51617;49372;47431;48440;47382;39507;32352;24397;16949;14019;10760;8373;5566;5067;22050;23744;24811;25984;24338;23480;24139;23621;19482;15937;11955;8172;6545;4732;3523;2230;1895;20959;22724;24097;25633;25034;23951;24301;23761;20025;16415;12442;8777;7474;6028;4850;3336;3172
42007;Grande Florianópolis;2000;67779;72360;75872;82550;78963;71865;68432;67403;57442;48213;36652;25504;20488;15700;12030;7611;7451;34433;36933;38769;41625;39467;35985;33695;32755;27828;23315;17787;12237;9614;7067;5135;3090;2568;33346;35427;37103;40925;39496;35880;34737;34648;29614;24898;18865;13267;10874;8633;6895;4521;4883
42008;Meio Oeste;2000;15536;16426;16430;16542;14783;13384;13749;13210;11013;9169;7628;6043;4935;3744;2648;1708;1579;7767;8368;8309;8346;7501;6637;6848;6591;5574;4580;3798;2972;2379;1752;1229;730;653;7769;8058;8121;8196;7282;6747;6901;6619;5439;4589;3830;3071;2556;1992;1419;978;926
42009;Alto Vale do Rio do Peixe;2000;27105;26704;25694;25182;22744;21634;21025;19791;15660;12623;10438;8184;6557;4925;3371;2121;1934;13882;13508;12902;12828;11574;10949;10532;9942;7900;6280;5230;4048;3197;2391;1603;973;812;13223;13196;12792;12354;11170;10685;10493;9849;7760;6343;5208;4136;3360;2534;1768;1148;1122
42010;Alto Uruguai Catarinense;2000;11257;12102;13147;13514;11982;10992;11370;11285;9718;8482;6674;5052;4004;3175;2346;1479;1313;5648;6172;6761;6899;6262;5626;5792;5806;5007;4364;3403;2563;1960;1480;993;647;477;5609;5930;6386;6615;5720;5366;5578;5479;4711;4118;3271;2489;2044;1695;1353;832;836
42011;Nordeste;2000;62615;65715;67526;69045;66267;61735;61310;57853;48390;39145;29158;20243;16413;12437;9122;5865;5167;32168;33361;34365;34981;33508;30839;31006;28872;24284;19609;14601;10044;7786;5677;3885;2479;1894;30447;32354;33161;34064;32759;30896;30304;28981;24106;19536;14557;10199;8627;6760;5237;3386;3273
42012;Planalto Norte;2000;32817;33243;33747;34015;31205;27350;26182;25320;21070;16842;13184;10292;8821;6835;5216;3139;2672;16566;16787;17005;17403;16100;13984;13252;12660;10665;8611;6585;5049;4203;3154;2331;1354;1061;16251;16456;16742;16612;15105;13366;12930;12660;10405;8231;6599;5243;4618;3681;2885;1785;1611
42013;Serra Catarinense;2000;27589;28678;28862;28876;24740;22396;22622;21678;18483;15312;12895;10055;8387;6339;4667;2900;2797;14041;14692;14560;14726;12410;11043;11001;10569;9090;7349;6279;4940;4055;3057;2237;1368;1235;13548;13986;14302;14150;12330;11353;11621;11109;9393;7963;6616;5115;4332;3282;2430;1532;1562
42014;Extremo Sul Catarinense;2000;14082;15593;16263;16299;13243;12162;13084;12978;10765;8871;7212;5620;4595;3572;2629;1694;1507;7215;7943;8328;8185;6650;6061;6496;6470;5432;4424;3583;2805;2244;1718;1207;781;657;6867;7650;7935;8114;6593;6101;6588;6508;5333;4447;3629;2815;2351;1854;1422;913;850
42015;Carbonífera;2000;29791;32792;36103;35913;29753;26482;28995;30570;25373;19553;14543;10248;8239;6314;4645;2941;2523;15194;16821;18466;18351;14942;13071;14243;15075;12577;9790;7172;4825;3930;2846;2096;1203;948;14597;15971;17637;17562;14811;13411;14752;15495;12796;9763;7371;5423;4309;3468;2549;1738;1575
42016;Laguna;2000;24446;27936;30201;30800;25328;22420;24308;25338;21049;17848;14827;11220;9168;7065;5624;3680;3302;12389;14272;15366;15688;12795;11144;12059;12586;10494;8755;7233;5426;4265;3242;2531;1547;1262;12057;13664;14835;15112;12533;11276;12249;12752;10555;9093;7594;5794;4903;3823;3093;2133;2040
43001;Região 01 - Verdes Campos;2000;32170;33972;35581;38751;33860;29731;29704;32113;28824;24770;20939;16830;14374;11929;9122;6179;6218;16334;17158;18138;19453;17114;14949;14599;15686;13796;11785;10039;7954;6555;5242;3805;2483;2187;15836;16814;17443;19298;16746;14782;15105;16427;15028;12985;10900;8876;7819;6687;5317;3696;4031
43002;Região 02 - Entre Rios;2000;10212;11278;11694;12292;9876;8658;9643;9734;8854;7717;6714;5639;4912;4171;3113;2015;2044;5119;5693;5934;6315;5021;4282;4777;4817;4438;3798;3313;2736;2427;1956;1434;911;770;5093;5585;5760;5977;4855;4376;4866;4917;4416;3919;3401;2903;2485;2215;1679;1104;1274
43003;Região 03 - Fronteira Oeste;2000;45559;45972;44978;46689;40247;35567;36254;37353;32381;27056;23320;18937;16290;12587;9289;5942;6695;23016;23212;22805;23924;20396;17559;17654;18316;15883;13330;11486;9174;7902;5780;4051;2422;2354;22543;22760;22173;22765;19851;18008;18600;19037;16498;13726;11834;9763;8388;6807;5238;3520;4341
43004;Região 04 - Belas Praias;2000;10261;10942;11235;11543;9107;8452;9121;9329;7961;6790;5610;4380;3605;2862;2141;1204;1099;5144;5688;5723;5819;4547;4241;4568;4552;4012;3421;2832;2195;1805;1316;1029;542;488;5117;5254;5512;5724;4560;4211;4553;4777;3949;3369;2778;2185;1800;1546;1112;662;611
43005;Região 05 - Bons Ventos;2000;14920;15536;15701;16122;12982;11872;12840;13265;11783;10287;8736;7398;6174;4777;3532;2126;2095;7645;8011;7953;8195;6561;5913;6361;6550;5952;5226;4430;3741;3102;2337;1740;975;844;7275;7525;7748;7927;6421;5959;6479;6715;5831;5061;4306;3657;3072;2440;1792;1151;1251
43006;Região 06 - Vale do Paranhana e Costa S;2000;17814;18217;17722;18306;16861;16085;16431;15742;12862;10263;8517;6618;5339;4242;3181;2126;1959;9026;9218;9045;9328;8507;8166;8237;7985;6484;5223;4289;3251;2638;1962;1412;906;724;8788;8999;8677;8978;8354;7919;8194;7757;6378;5040;4228;3367;2701;2280;1769;1220;1235
43007;Região 07 - Vale dos Sinos;2000;62413;63480;63661;66034;61990;58002;60613;60034;49866;39693;30507;22180;17379;13478;9613;5909;5485;31961;32291;32302;33524;31224;28905;30154;29513;24663;19577;14811;10427;7795;5922;3843;2218;1716;30452;31189;31359;32510;30766;29097;30459;30521;25203;20116;15696;11753;9584;7556;5770;3691;3769
43008;Região 08 - Vale do Caí e Metropolitana;2000;59158;59538;61084;64825;58794;51040;51838;53474;49443;41714;33314;24216;19131;14993;11220;6656;6254;30231;30375;30983;32587;29765;25374;25396;25950;24322;20344;16249;11556;8732;6474;4477;2481;2195;28927;29163;30101;32238;29029;25666;26442;27524;25121;21370;17065;12660;10399;8519;6743;4175;4059
43009;Região 09 - Carbonífera/Costa Doce;2000;32380;32597;33228;34720;30011;27531;27821;28628;25631;21270;17454;13881;11307;9157;6680;4269;4036;16617;16726;17060;17587;15435;14163;14069;14213;12909;10697;8885;6882;5388;4347;3010;1765;1461;15763;15871;16168;17133;14576;13368;13752;14415;12722;10573;8569;6999;5919;4810;3670;2504;2575
43010;Região 10 - Capital e Vale do Gravataí;2000;180296;176072;178969;200002;191426;165251;158514;167125;156559;135268;109889;81763;66716;55026;42182;26742;26064;91925;89516;91103;100673;94638;81031;76015;78475;72885;62112;49776;36611;28427;22172;15840;9454;7462;88371;86556;87866;99329;96788;84220;82499;88650;83674;73156;60113;45152;38289;32854;26342;17288;18602
43011;Região 11 - Sete Povos das Missões;2000;25130;27612;29221;29030;23486;21388;22184;22812;20811;18296;15432;12509;10582;8318;6221;4116;4465;12931;14090;14968;15015;11836;10474;10820;10980;10204;9120;7633;6142;5195;3856;2844;1718;1706;12199;13522;14253;14015;11650;10914;11364;11832;10607;9176;7799;6367;5387;4462;3377;2398;2759
43012;Região 12 - Portal das Missões;2000;12896;13794;14399;14837;12613;11125;11562;12134;10893;9268;7672;6274;5234;4231;3220;2177;2245;6560;6966;7250;7565;6267;5487;5589;5768;5263;4448;3638;2997;2453;1882;1399;861;816;6336;6828;7149;7272;6346;5638;5973;6366;5630;4820;4034;3277;2781;2349;1821;1316;1429
43013;Região 13 - Diversidade;2000;17376;18893;20358;21029;17861;16190;16728;17245;15775;13951;11585;9393;7766;6285;4949;3266;3210;8982;9660;10406;10698;8893;8082;8199;8511;7788;6888;5704;4529;3732;2907;2151;1334;1205;8394;9233;9952;10331;8968;8108;8529;8734;7987;7063;5881;4864;4034;3378;2798;1932;2005
43014;Região 14 - Fronteira Noroeste;2000;17423;20348;21902;22152;18060;16597;17853;18908;17277;15326;12837;10364;8527;6947;5287;3387;3107;8924;10447;11101;11430;9096;8288;8892;9305;8620;7516;6369;5016;4022;3185;2310;1378;1144;8499;9901;10801;10722;8964;8309;8961;9603;8657;7810;6468;5348;4505;3762;2977;2009;1963
43015;Região 15 - Caminho das Águas;2000;16336;18505;20044;19547;14310;13029;13988;14897;13942;12307;10130;8147;6832;5498;4196;2667;2517;8320;9548;10342;10024;7139;6539;7040;7525;7088;6188;5004;4071;3335;2581;1881;1141;988;8016;8957;9702;9523;7171;6490;6948;7372;6854;6119;5126;4076;3497;2917;2315;1526;1529
43016;Região 16 - Alto Uruguai Gaúcho;2000;18506;21062;21687;21916;18567;16812;17987;18690;16332;14319;11901;9774;8169;6866;5279;3425;3090;9422;10655;11044;11142;9347;8318;8905;9271;8246;7088;5950;4680;3867;3130;2283;1425;1158;9084;10407;10643;10774;9220;8494;9082;9419;8086;7231;5951;5094;4302;3736;2996;2000;1932
43017;Região 17 - Planalto;2000;29165;30929;32673;34516;30608;26287;27569;28072;25632;22024;17722;13582;11299;9053;6804;4461;4435;14929;15888;16589;17481;15403;12923;13259;13437;12337;10631;8570;6355;5147;4066;2849;1786;1614;14236;15041;16084;17035;15205;13364;14310;14635;13295;11393;9152;7227;6152;4987;3955;2675;2821
43018;Região 18 - Araucárias;2000;9880;11329;11676;11276;8802;8565;9710;10096;9105;8082;6956;5669;4568;3665;2697;1717;1674;5082;5860;5915;5710;4408;4242;4835;5062;4577;3972;3457;2763;2237;1699;1270;744;704;4798;5469;5761;5566;4394;4323;4875;5034;4528;4110;3499;2906;2331;1966;1427;973;970
43019;Região 19 - Botucaraí;2000;10208;11163;11219;11685;9302;8118;8304;8711;7645;6881;5712;4791;3763;3152;2402;1523;1605;5245;5726;5711;6036;4718;4162;4096;4421;3786;3472;2908;2341;1863;1493;1124;647;649;4963;5437;5508;5649;4584;3956;4208;4290;3859;3409;2804;2450;1900;1659;1278;876;956
43020;Região 20 - Rota da Produção;2000;14080;15528;16507;16101;12167;11037;11890;12445;11080;9929;8112;6666;5803;4533;3450;2163;2287;7093;7856;8384;8146;5982;5396;5824;6032;5616;5015;4047;3281;2778;2154;1587;983;905;6987;7672;8123;7955;6185;5641;6066;6413;5464;4914;4065;3385;3025;2379;1863;1180;1382
43021;Região 21 - Sul;2000;68540;69274;70994;77577;66681;59798;60289;63915;58680;52713;45204;35157;29900;25238;19587;12441;12310;34815;35106;36024;39369;33678;29833;29474;31351;28514;25782;22147;16881;13953;11123;8191;4823;4009;33725;34168;34970;38208;33003;29965;30815;32564;30166;26931;23057;18276;15947;14115;11396;7618;8301
43022;Região 22 - Pampa;2000;15775;16364;16468;17036;14007;12706;13155;14166;12607;10415;9304;7246;6545;5401;4014;2521;2980;7938;8305;8303;8616;7047;6191;6355;6855;6081;5089;4450;3476;2991;2438;1695;969;991;7837;8059;8165;8420;6960;6515;6800;7311;6526;5326;4854;3770;3554;2963;2319;1552;1989
43023;Região 23 - Caxias e Hortênsias;2000;36212;37598;38832;42004;40186;37683;37834;38542;34141;27485;21342;15367;12424;9697;7460;4655;4303;18227;19063;19713;21351;20353;19024;18806;18835;16831;13189;10341;7228;5714;4304;3084;1801;1465;17985;18535;19119;20653;19833;18659;19028;19707;17310;14296;11001;8139;6710;5393;4376;2854;2838
43024;Região 24 - Campos de Cima da Serra;2000;8520;8556;8418;8655;7308;6543;6885;6994;6148;5409;4593;3782;3200;2643;1881;1217;1119;4406;4309;4297;4452;3683;3262;3326;3480;2998;2595;2298;1826;1587;1262;905;543;487;4114;4247;4121;4203;3625;3281;3559;3514;3150;2814;2295;1956;1613;1381;976;674;632
43025;Região 25 - Vinhedos e Basalto;2000;16791;18517;20268;21548;20698;18725;20259;21193;19262;15985;12912;9854;8036;6657;5215;3548;3240;8522;9297;10366;10987;10540;9564;10198;10732;9649;7994;6493;4798;3844;2948;2202;1439;1069;8269;9220;9902;10561;10158;9161;10061;10461;9613;7991;6419;5056;4192;3709;3013;2109;2171
43026;Região 26 - Uva Vale;2000;11479;12589;13130;13590;12588;11810;13538;13867;11668;8989;7284;5810;4834;3893;2903;1850;1590;5867;6447;6697;6950;6494;5889;6818;7185;6018;4532;3664;2809;2337;1808;1272;728;531;5612;6142;6433;6640;6094;5921;6720;6682;5650;4457;3620;3001;2497;2085;1631;1122;1059
43027;Região 27 - Jacuí Centro;2000;16069;16954;18299;19026;15517;13568;14582;15536;14199;12887;10889;9188;7757;6448;5142;3222;3241;8165;8719;9362;9709;8037;6743;7219;7632;7043;6441;5348;4405;3703;2947;2227;1310;1173;7904;8235;8937;9317;7480;6825;7363;7904;7156;6446;5541;4783;4054;3501;2915;1912;2068
43028;Região 28 - Vinte e Oito;2000;24689;25896;26258;27930;24835;23638;24350;24735;21973;19289;16043;12664;10990;8926;6929;4410;4182;12539;13192;13323;14168;12525;11988;12060;12507;11014;9564;8025;5997;5176;3901;2854;1649;1395;12150;12704;12935;13762;12310;11650;12290;12228;10959;9725;8018;6667;5814;5025;4075;2761;2787
43029;Região 29 - Vales e Montanhas;2000;13460;15904;16766;17862;15026;14002;14828;15552;14463;12507;10558;8400;7131;5957;4556;3036;2764;6948;8101;8677;9153;7629;7080;7449;7892;7279;6365;5296;4118;3372;2713;2012;1188;955;6512;7803;8089;8709;7397;6922;7379;7660;7184;6142;5262;4282;3759;3244;2544;1848;1809
43030;Região 30 - Vale da Luz;2000;7826;8684;9108;9837;8425;7887;8215;8510;7844;6800;5510;4437;3810;3106;2490;1686;1627;3972;4463;4732;4992;4301;4016;4043;4230;3973;3485;2778;2119;1824;1371;1124;651;539;3854;4221;4376;4845;4124;3871;4172;4280;3871;3315;2732;2318;1986;1735;1366;1035;1088
50001;Campo Grande;2000;107216;113429;114668;117302;106945;95530;89474;85466;71827;57551;44715;33767;27535;20715;14547;9376;9966;54459;57794;58525;59283;53281;46933;43816;41459;35240;28432;22447;16794;13767;10242;7190;4517;4497;52757;55635;56143;58019;53664;48597;45658;44007;36587;29119;22268;16973;13768;10473;7357;4859;5469
50002;Corumbá;2000;12768;12666;12206;12115;10074;8665;7982;7788;6170;5006;4210;3309;2650;1990;1411;989;1015;6579;6504;6275;6244;5087;4339;3869;3949;2991;2501;2026;1569;1331;981;681;469;455;6189;6162;5931;5871;4987;4326;4113;3839;3179;2505;2184;1740;1319;1009;730;520;560
50003;Dourados;2000;64204;68079;68542;66891;57342;51459;49320;46393;37841;30084;23397;19052;16261;12324;8943;5640;5467;32592;34515;34718;33717;28735;25251;24138;22618;18677;15051;11855;9496;8584;6415;4743;2921;2642;31612;33564;33824;33174;28607;26208;25182;23775;19164;15033;11542;9556;7677;5909;4200;2719;2825
50004;Três Lagoas;2000;19853;21026;21703;21894;20080;17825;17054;15968;13876;11640;9188;7348;6211;4711;3256;1994;2092;10056;10678;11072;11028;10166;8906;8433;7924;6847;5886;4739;3762;3176;2421;1711;1025;1000;9797;10348;10631;10866;9914;8919;8621;8044;7029;5754;4449;3586;3035;2290;1545;969;1092
