CO_REGSAUD;DS_NOME;Ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
35155;São José do Rio Preto;2010;37161;38315;44855;48079;55985;57701;55374;49799;48537;46897;41715;33996;27763;21107;17228;12172;13103;18911;19536;22825;24361;28323;28918;27417;24328;23262;22601;19769;15927;12914;9651;7624;5256;5048;18250;18779;22030;23718;27662;28783;27957;25471;25275;24296;21946;18069;14849;11456;9604;6916;8055
35156;José Bonifácio;2010;5695;5960;6745;7300;8175;8127;7510;6669;6685;6217;5545;4581;3676;2967;2410;1695;1761;2907;3116;3401;3670;4200;4378;3827;3324;3313;3076;2802;2317;1783;1406;1126;783;735;2788;2844;3344;3630;3975;3749;3683;3345;3372;3141;2743;2264;1893;1561;1284;912;1026
35157;Votuporanga;2010;10061;10532;12671;13658;15819;15601;14465;13347;13671;13294;12231;10164;8782;6891;5490;3601;3813;5119;5393;6611;6906;8231;8284;7391;6670;6691;6490;5980;4954;4266;3257;2612;1631;1626;4942;5139;6060;6752;7588;7317;7074;6677;6980;6804;6251;5210;4516;3634;2878;1970;2187
35161;Itapetininga;2010;30802;34249;39909;38754;39780;40161;37679;33257;30541;28445;25189;20651;16775;12353;9527;6458;6869;15642;17402;20438;19644;20944;20962;19338;16768;15419;14233;12294;10101;8132;5910;4483;2905;2877;15160;16847;19471;19110;18836;19199;18341;16489;15122;14212;12895;10550;8643;6443;5044;3553;3992
35162;Itapeva;2010;20145;23415;28197;26038;21987;21755;20646;19462;18059;16876;14211;11788;9554;7243;5599;3907;3794;10173;12032;14380;13311;10957;10790;10193;9577;8922;8296;7154;5851;4742;3620;2791;1891;1717;9972;11383;13817;12727;11030;10965;10453;9885;9137;8580;7057;5937;4812;3623;2808;2016;2077
35163;Sorocaba;2010;99197;108022;128484;127736;135146;138450;129387;116010;108644;102213;88640;70561;54896;39064;29783;20631;22077;50645;55030;65342;64896;68914;70007;64459;57927;53664;49747;43209;34246;26265;18457;13609;8696;8358;48552;52992;63142;62840;66232;68443;64928;58083;54980;52466;45431;36315;28631;20607;16174;11935;13719
35171;Alto Vale do Paraíba;2010;65334;68396;80167;80293;85184;90066;85315;75493;70296;66177;58785;48412;36177;24339;17034;11306;12564;33126;35037;40876;40732;42947;44462;41924;36812;34023;31328;28328;23286;17341;11449;7701;4750;4743;32208;33359;39291;39561;42237;45604;43391;38681;36273;34849;30457;25126;18836;12890;9333;6556;7821
35172;Circuito da Fé e Vale Histórico;2010;29136;31570;36755;37981;38597;38766;36159;32884;31665;31061;27634;22376;18040;13287;9795;6936;7638;14875;16012;18647;19531;19680;19822;17951;16144;15343;14927;13198;10605;8361;5957;4403;2890;2827;14261;15558;18108;18450;18917;18944;18208;16740;16322;16134;14436;11771;9679;7330;5392;4046;4811
35173;Litoral Norte;2010;20435;22080;25622;24126;24162;25290;25227;22478;20081;17414;15015;12507;9443;6782;4732;3197;3188;10388;11072;12996;12280;12245;12484;12325;11249;10272;8522;7338;6232;4617;3379;2289;1440;1222;10047;11008;12626;11846;11917;12806;12902;11229;9809;8892;7677;6275;4826;3403;2443;1757;1966
35174;Vale do Paraíba/Região Serrana;2010;36364;39409;46807;46347;48380;50388;47596;42300;40139;37660;33163;26971;20578;14634;10923;7396;8142;18558;19899;23764;23591;24706;25568;23894;20935;19760;18192;16008;13131;9854;6852;5014;3175;3035;17806;19510;23043;22756;23674;24820;23702;21365;20379;19468;17155;13840;10724;7782;5909;4221;5107
41001;1ª RS Paranaguá;2010;20285;22417;26151;24199;20795;20754;20261;19306;18706;17376;14618;12354;9637;7104;5189;3247;2993;10296;11375;13321;12239;10404;10195;9767;9669;9181;8614;7118;5907;4635;3432;2558;1556;1181;9989;11042;12830;11960;10391;10559;10494;9637;9525;8762;7500;6447;5002;3672;2631;1691;1812
41002;2ª RS Metropolitana;2010;223209;234475;273034;276102;289495;298203;282803;254988;236593;212807;180856;145378;108464;75560;54868;37539;39462;113292;119520;139161;139183;144333;147736;139113;124821;114213;100015;84155;67678;49611;33846;23691;15100;13744;109917;114955;133873;136919;145162;150467;143690;130167;122380;112792;96701;77700;58853;41714;31177;22439;25718
41003;3ª RS Ponta Grossa;2010;44677;47777;54748;53585;49476;48433;46526;42240;39169;35946;30381;24630;19256;14021;10436;7105;7057;22671;24265;27922;27158;24924;24345;23042;20833;19178;17317;14758;11800;9103;6444;4716;3012;2612;22006;23512;26826;26427;24552;24088;23484;21407;19991;18629;15623;12830;10153;7577;5720;4093;4445
41004;4ª RS Irati;2010;11607;13157;15124;15300;13306;12875;12341;11757;11605;10479;8692;7272;5578;4372;3214;2166;2117;5795;6609;7774;7836;6863;6677;6222;5908;5915;5334;4496;3702;2757;2074;1500;957;902;5812;6548;7350;7464;6443;6198;6119;5849;5690;5145;4196;3570;2821;2298;1714;1209;1215
41005;5ª RS Guarapuava;2010;33161;38669;45755;43453;35407;34074;33150;31808;30659;28061;23223;19476;14978;11192;7993;5096;4915;16832;19652;23257;22307;17810;16792;16409;15684;15270;13767;11481;9512;7475;5440;3876;2390;2113;16329;19017;22498;21146;17597;17282;16741;16124;15389;14294;11742;9964;7503;5752;4117;2706;2802
41006;6ª RS União da Vitória;2010;12100;14031;16363;15368;13505;12996;12790;12216;11501;10633;8716;7320;5649;4342;3454;2275;2040;6270;7213;8354;7793;6818;6596;6566;6155;5763;5371;4487;3626;2802;2095;1602;1019;792;5830;6818;8009;7575;6687;6400;6224;6061;5738;5262;4229;3694;2847;2247;1852;1256;1248
41007;7ª RS Pato Branco;2010;18396;19821;23769;24074;21064;19847;18134;17679;17675;16487;14016;11583;8883;6740;4983;3356;3286;9328;10051;12099;12221;10539;9734;8768;8559;8619;7966;6718;5722;4348;3178;2347;1529;1334;9068;9770;11670;11853;10525;10113;9366;9120;9056;8521;7298;5861;4535;3562;2636;1827;1952
41008;8ª RS Francisco Beltrão;2010;21971;24695;30429;31777;28187;26132;23679;23935;24840;23946;20200;16695;13398;10169;7803;5047;4800;11343;12558;15515;16225;14325;13027;11845;11735;12223;11885;10007;8201;6657;4935;3710;2266;1984;10628;12137;14914;15552;13862;13105;11834;12200;12617;12061;10193;8494;6741;5234;4093;2781;2816
41009;9ª RS Foz do Iguaçu;2010;28687;30453;36278;37285;34167;32148;31475;30355;29280;25773;21014;16442;12302;9123;6374;4023;3616;14621;15531;18519;18713;16721;15348;14811;14611;14127;12272;10034;7981;5926;4410;3045;1824;1484;14066;14922;17759;18572;17446;16800;16664;15744;15153;13501;10980;8461;6376;4713;3329;2199;2132
41010;10ª RS Cascavel;2010;35018;37465;45561;47674;44709;42483;39938;38963;37606;33464;27745;22965;17858;13436;9883;6452;6165;17865;18819;23188;24115;22643;21103;19561;18904;18348;16111;13256;11092;8657;6504;4722;2959;2727;17153;18646;22373;23559;22066;21380;20377;20059;19258;17353;14489;11873;9201;6932;5161;3493;3438
41011;11ª RS Campo Mourão;2010;20873;24087;29054;30300;26867;25019;23890;24664;25513;23925;19758;16517;13272;10594;8367;5675;5750;10574;12248;14939;15521;13465;12230;11529;11842;12334;11791;9453;7842;6397;5086;4160;2753;2742;10299;11839;14115;14779;13402;12789;12361;12822;13179;12134;10305;8675;6875;5508;4207;2922;3008
41012;12ª RS Umuarama;2010;16414;17732;21078;22983;22116;20431;19789;19556;20037;18117;15824;13224;11191;8883;7442;5143;5132;8250;9023;10643;11570;11184;10250;9794;9483;9752;8801;7490;6109;5317;4338;3675;2555;2464;8164;8709;10435;11413;10932;10181;9995;10073;10285;9316;8334;7115;5874;4545;3767;2588;2668
41013;13ª RS Cianorte;2010;9264;9549;11745;12633;12414;11643;11243;10970;11066;9867;7977;6659;5320;4109;3250;2330;2394;4714;4828;5976;6383;6309;5835;5590;5298;5398;4809;3839;3272;2578;1931;1614;1087;1077;4550;4721;5769;6250;6105;5808;5653;5672;5668;5058;4138;3387;2742;2178;1636;1243;1317
41014;14ª RS Paranavaí;2010;17194;18269;22027;23612;21469;20134;19028;19312;19656;18121;15128;12183;10043;8355;6633;4595;4785;8884;9300;11281;12053;10917;10004;9324;9410;9617;8736;7314;5780;4684;3916;3272;2221;2176;8310;8969;10746;11559;10552;10130;9704;9902;10039;9385;7814;6403;5359;4439;3361;2374;2609
41015;15ª RS Maringá;2010;44822;46797;56190;62601;67786;62472;57643;55605;56651;51900;44047;36898;29125;21973;16322;11039;11533;22846;24043;28732;31437;33949;31235;28201;26752;27050;24768;20535;17207;13538;10256;7676;4976;4743;21976;22754;27458;31164;33837;31237;29442;28853;29601;27132;23512;19691;15587;11717;8646;6063;6790
41016;16ª RS Apucarana;2010;22573;23673;28311;29938;29758;28411;27227;25522;26301;23686;20271;17042;13673;10851;8315;5662;5758;11444;11922;14437;15178;15072;14300;13430;12487;12776;11474;9720;8011;6433;5140;3904;2554;2449;11129;11751;13874;14760;14686;14111;13797;13035;13525;12212;10551;9031;7240;5711;4411;3108;3309
41017;17ª RS Londrina;2010;55641;59198;70039;72907;75745;73467;69604;63474;64620;59480;52073;43776;35205;26876;20515;14140;14507;28376;30120;35749;36620;37773;36119;33798;30716;30652;28102;24295;20282;16235;12527;9368;6164;5899;27265;29078;34290;36287;37972;37348;35806;32758;33968;31378;27778;23494;18970;14349;11147;7976;8608
41018;18ª RS Cornélio Procópio;2010;14083;15522;19334;19842;17742;16497;16091;15843;16493;15697;13721;12216;10211;7763;6135;4257;4514;7110;7954;9998;10029;8922;8215;7827;7622;8144;7676;6734;5828;4937;3689;2921;1961;1969;6973;7568;9336;9813;8820;8282;8264;8221;8349;8021;6987;6388;5274;4074;3214;2296;2545
41019;19ª RS Jacarezinho;2010;18456;20335;24268;24131;22327;21397;20309;19592;19743;19161;16664;14262;11799;8856;6978;4823;5010;9378;10381;12430;12355;11190;10752;9981;9586;9745;9478;8207;6968;5815;4241;3298;2231;2253;9078;9954;11838;11776;11137;10645;10328;10006;9998;9683;8457;7294;5984;4615;3680;2592;2757
41020;20ª RS Toledo;2010;22501;24733;29693;32013;30920;29046;27435;27401;27483;25336;20402;17148;14089;11162;8392;5635;5271;11457;12517;15030;16075;15519;14371;13348;13299;13400;12208;9810;8188;6729;5323;4039;2613;2190;11044;12216;14663;15938;15401;14675;14087;14102;14083;13128;10592;8960;7360;5839;4353;3022;3081
41021;21ª RS Telêmaco Borba;2010;13988;15076;17473;15763;14155;14046;13407;12420;11380;10517;8899;7322;6072;4736;3412;2203;2053;7093;7769;8907;8035;7114;7005;6710;6238;5605;5252;4570;3619;3090;2431;1695;1091;969;6895;7307;8566;7728;7041;7041;6697;6182;5775;5265;4329;3703;2982;2305;1717;1112;1084
41022;22ª RS Ivaiporã;2010;9117;10461;12647;13091;9922;9724;9614;9764;10071;9405;8393;7317;6124;4963;3698;2585;2441;4673;5185;6320;6716;4945;4806;4802;4739;5069;4714;4164;3666;3114;2493;1925;1303;1202;4444;5276;6327;6375;4977;4918;4812;5025;5002;4691;4229;3651;3010;2470;1773;1282;1239
42001;Extremo Oeste;2010;13246;14934;19004;20029;18679;17405;15487;15556;16592;16686;14571;11940;9269;7241;5632;3668;3608;6848;7661;9691;10201;9564;8954;7836;7826;8429;8529;7433;6039;4643;3485;2581;1621;1360;6398;7273;9313;9828;9115;8451;7651;7730;8163;8157;7138;5901;4626;3756;3051;2047;2248
42002;Oeste;2010;20375;22101;26746;29357;30154;28882;25049;24055;24201;22300;18316;14714;11304;8148;5854;4001;4105;10375;11330;13624;14699;15259;14650;12734;12048;12242;11147;9092;7256;5442;3852;2665;1696;1551;10000;10771;13122;14658;14895;14232;12315;12007;11959;11153;9224;7458;5862;4296;3189;2305;2554
42003;Xanxerê;2010;13016;14862;17736;17587;16035;15373;13911;13399;13618;12837;10898;8897;6863;5289;3677;2505;2551;6623;7693;9123;8836;8159;7692;6915;6632;6777;6431;5419;4423;3401;2539;1725;1092;973;6393;7169;8613;8751;7876;7681;6996;6767;6841;6406;5479;4474;3462;2750;1952;1413;1578
42004;Alto Vale do Itajaí;2010;17882;19599;23003;23852;23542;22945;20422;19803;19605;19233;15065;12878;10313;7663;5875;3859;3885;9162;9966;11721;12174;12076;11719;10342;10039;9875;9789;7632;6318;5105;3698;2655;1698;1535;8720;9633;11282;11678;11466;11226;10080;9764;9730;9444;7433;6560;5208;3965;3220;2161;2350
42005;Foz do Rio Itajaí;2010;37950;39774;46968;48332;51302;53125;47895;42460;39902;37180;31684;25789;18783;12829;9369;6077;6145;19350;20328;24034;24285;25680;26337;23759;21047;19566;17905;14998;12215;8803;5916;4139;2474;2237;18600;19446;22934;24047;25622;26788;24136;21413;20336;19275;16686;13574;9980;6913;5230;3603;3908
42006;Médio Vale do Itajaí;2010;40901;42918;50873;56475;63723;63555;57321;52913;52200;48898;39694;31302;22734;15236;11663;7998;8534;20986;21955;26073;28709;32468;32303;28618;26193;25810;24016;19321;15123;10682;6931;4975;3071;2969;19915;20963;24800;27766;31255;31252;28703;26720;26390;24882;20373;16179;12052;8305;6688;4927;5565
42007;Grande Florianópolis;2010;60391;64521;77603;84411;95912;100039;89583;79609;74544;71231;60422;49245;36371;24250;17945;12389;13767;30657;32812;39459;42436;48506;50340;44826;39608;36328;33847;28617;23175;17008;10971;7959;4967;4668;29734;31709;38144;41975;47406;49699;44757;40001;38216;37384;31805;26070;19363;13279;9986;7422;9099
42008;Meio Oeste;2010;11659;13293;15596;15830;14977;14966;13894;13043;13317;12750;10444;8608;6966;5259;4057;2633;2532;5930;6732;7864;8065;7561;7507;6967;6457;6625;6350;5198;4228;3358;2519;1836;1137;951;5729;6561;7732;7765;7416;7459;6927;6586;6692;6400;5246;4380;3608;2740;2221;1496;1581
42009;Alto Vale do Rio do Peixe;2010;20163;22504;26548;25285;23270;22799;21064;20463;19863;18436;14641;11631;9176;6968;4957;3313;3224;10318;11387;13613;12700;11640;11502;10566;10288;9895;9171;7300;5768;4448;3295;2285;1534;1336;9845;11117;12935;12585;11630;11297;10498;10175;9968;9265;7341;5863;4728;3673;2672;1779;1888
42010;Alto Uruguai Catarinense;2010;8503;9218;11165;11509;11914;11726;10881;10408;10657;10550;9039;7843;6136;4478;3256;2352;2355;4307;4702;5620;5869;6113;5936;5505;5243;5379;5317;4533;3903;3046;2183;1481;1005;850;4196;4516;5545;5640;5801;5790;5376;5165;5278;5233;4506;3940;3090;2295;1775;1347;1505
42011;Nordeste;2010;59152;61087;71858;75237;80842;82453;76463;68344;65687;59681;49352;39166;28013;18708;14018;9169;9300;30247;31204;36534;38264;41582;42103;38583;34072;32849;29313;24270;19074;13445;8769;6194;3777;3251;28905;29883;35324;36973;39260;40350;37880;34272;32838;30368;25082;20092;14568;9939;7824;5392;6049
42012;Planalto Norte;2010;25331;28622;32635;31382;29487;30193;29405;26800;25323;23787;19651;15588;11702;8737;6693;4448;4416;12966;14593;16547;15966;15054;15193;15052;13551;12756;11776;9766;7736;5665;4023;2965;1859;1631;12365;14029;16088;15416;14433;15000;14353;13249;12567;12011;9885;7852;6037;4714;3728;2589;2785
42013;Serra Catarinense;2010;19716;21834;26093;25660;23659;23308;21056;20605;20804;19536;16557;13668;11052;8193;6227;4018;4252;10030;11160;13342;13157;11788;11669;10352;10207;10064;9512;8048;6490;5286;3908;2948;1812;1834;9686;10674;12751;12503;11871;11639;10704;10398;10740;10024;8509;7178;5766;4285;3279;2206;2418
42014;Extremo Sul Catarinense;2010;12087;13037;15394;16411;15532;15086;13222;12674;13409;13075;10774;9102;7112;5134;3742;2540;2477;6061;6710;7891;8256;7924;7504;6566;6221;6641;6395;5317;4459;3462;2471;1724;1111;1012;6026;6327;7503;8155;7608;7582;6656;6453;6768;6680;5457;4643;3650;2663;2018;1429;1465
42015;Carbonífera;2010;24840;26495;31787;34790;37417;36281;30431;27598;29686;30048;24644;18671;13446;9033;6663;4501;4460;12537;13476;16233;17783;19104;18438;15177;13619;14542;14619;12072;9127;6365;4076;2927;1835;1632;12303;13019;15554;17007;18313;17843;15254;13979;15144;15429;12572;9544;7081;4957;3736;2666;2828
42016;Laguna;2010;20533;21986;26774;29039;29213;28347;25064;23359;24810;25419;21228;17759;14230;10191;7349;4901;5126;10538;11272;13572;14777;14838;14332;12526;11453;12240;12459;10367;8561;6750;4746;3273;2100;1929;9995;10714;13202;14262;14375;14015;12538;11906;12570;12960;10861;9198;7480;5445;4076;2801;3197
43001;Região 01 - Verdes Campos;2010;23656;26174;32263;34732;35600;34033;29253;27658;29077;30597;27625;23456;18951;14678;11464;8448;9316;12000;13370;16423;17301;17812;16815;14402;13629;14028;14703;13050;10962;8867;6659;4894;3373;3185;11656;12804;15840;17431;17788;17218;14851;14029;15049;15894;14575;12494;10084;8019;6570;5075;6131
43002;Região 02 - Entre Rios;2010;6748;7963;10050;10497;9022;8731;8162;8205;9188;9302;8383;7196;6186;5013;3851;2794;2975;3369;4124;5002;5386;4611;4329;3975;4033;4522;4595;4161;3533;3042;2399;1845;1212;1122;3379;3839;5048;5111;4411;4402;4187;4172;4666;4707;4222;3663;3144;2614;2006;1582;1853
43003;Região 03 - Fronteira Oeste;2010;31184;35770;42175;40930;35151;34055;31699;31052;32594;33064;28691;23865;19972;15483;12087;8174;9092;15762;18071;21296;20627;17798;16731;15312;15000;15743;16182;13898;11558;9585;7209;5462;3402;3176;15422;17699;20879;20303;17353;17324;16387;16052;16851;16882;14793;12307;10387;8274;6625;4772;5916
43004;Região 04 - Belas Praias;2010;8708;10183;12025;11770;10772;10637;9882;9439;10055;10119;8735;7623;6062;4509;3376;2104;2104;4483;5223;6094;6032;5397;5351;4780;4667;4927;4964;4297;3716;2973;2179;1649;886;864;4225;4960;5931;5738;5375;5286;5102;4772;5128;5155;4438;3907;3089;2330;1727;1218;1240
43005;Região 05 - Bons Ventos;2010;12535;14854;17365;16518;14678;15203;13493;13014;14158;14438;13400;12123;10269;7941;5735;3605;3687;6328;7641;8969;8490;7420;7562;6613;6313;6863;6995;6515;5952;5056;3951;2720;1599;1432;6207;7213;8396;8028;7258;7641;6880;6701;7295;7443;6885;6171;5213;3990;3015;2006;2255
43006;Região 06 - Vale do Paranhana e Costa S;2010;14409;15770;18630;18425;17514;17993;16688;15923;16131;15315;12271;9757;7892;5680;4186;2941;3022;7195;8044;9451;9335;8742;9084;8311;7936;7963;7622;6095;4862;3791;2656;1942;1223;1083;7214;7726;9179;9090;8772;8909;8377;7987;8168;7693;6176;4895;4101;3024;2244;1718;1939
43007;Região 07 - Vale dos Sinos;2010;48292;53486;63100;64018;65404;67722;61256;56723;58302;56966;46901;36249;26654;18619;13494;9275;9309;24689;27205;32218;32449;32903;33716;30432;27944;28639;27501;22725;17315;12265;8180;5433;3534;2879;23603;26281;30882;31569;32501;34006;30824;28779;29663;29465;24176;18934;14389;10439;8061;5741;6430
43008;Região 08 - Vale do Caí e Metropolitana;2010;47191;51890;59902;59199;60619;63526;57320;50010;50465;50632;45687;37786;28885;20091;14544;10056;10111;23874;26322;30640;29911;30308;31553;28504;24663;24365;24286;22022;17796;13399;9023;6050;3797;3182;23317;25568;29262;29288;30311;31973;28816;25347;26100;26346;23665;19990;15486;11068;8494;6259;6929
43009;Região 09 - Carbonífera/Costa Doce;2010;24509;28721;33204;31890;30617;32080;28994;27170;27141;26868;24223;19967;15976;11919;8784;6005;6107;12545;14686;16996;16175;15988;16717;14804;13731;13518;13168;11947;9797;7835;5659;3903;2573;2188;11964;14035;16208;15715;14629;15363;14190;13439;13623;13700;12276;10170;8141;6260;4881;3432;3919
43010;Região 10 - Capital e Vale do Gravataí;2010;134935;148879;176575;174558;186161;200791;182291;155074;148701;154279;143989;121405;95210;68491;51810;38353;43735;68367;76045;89717;87711;92253;98132;88162;74495;69749;70736;65216;53929;41028;28508;20309;13680;12902;66568;72834;86858;86847;93908;102659;94129;80579;78952;83543;78773;67476;54182;39983;31501;24673;30833
43011;Região 11 - Sete Povos das Missões;2010;16459;19357;23874;24566;21348;20098;19389;19797;20714;20785;19160;16600;13665;10502;8154;5576;6204;8400;9811;12293;12593;10849;10029;9519;9677;10105;10064;9353;8176;6622;5022;3836;2362;2337;8059;9546;11581;11973;10499;10069;9870;10120;10609;10721;9807;8424;7043;5480;4318;3214;3867
43012;Região 12 - Portal das Missões;2010;9315;10407;12370;12616;11781;11812;10643;10399;10827;11271;9981;8440;6804;5278;4047;2858;3221;4741;5237;6288;6315;5827;5883;5171;5037;5264;5406;4784;4013;3127;2420;1798;1151;1179;4574;5170;6082;6301;5954;5929;5472;5362;5563;5865;5197;4427;3677;2858;2249;1707;2042
43013;Região 13 - Diversidade;2010;12667;14391;17152;18069;17380;17215;16155;15551;16059;16106;14793;13003;10578;8114;6192;4425;4921;6541;7336;8738;9213;8885;8633;7875;7711;7900;7897;7226;6297;5076;3775;2788;1898;1759;6126;7055;8414;8856;8495;8582;8280;7840;8159;8209;7567;6706;5502;4339;3404;2527;3162
43014;Região 14 - Fronteira Noroeste;2010;11585;13158;17014;18686;16676;16004;15661;15722;17041;17815;16067;14305;11707;9076;6772;4832;4812;5944;6767;8679;9507;8398;8096;7780;7763;8513;8804;7891;6903;5659;4248;3006;2009;1717;5641;6391;8335;9179;8278;7908;7881;7959;8528;9011;8176;7402;6048;4828;3766;2823;3095
43015;Região 15 - Caminho das Águas;2010;10646;12890;15589;16067;14046;13303;12281;12181;13159;13648;12858;11554;9085;6884;5267;3736;3869;5474;6597;8028;8168;7166;6624;6112;6149;6685;6886;6389;5729;4430;3380;2443;1583;1472;5172;6293;7561;7899;6880;6679;6169;6032;6474;6762;6469;5825;4655;3504;2824;2153;2397
43016;Região 16 - Alto Uruguai Gaúcho;2010;12166;14154;17724;19383;18039;17704;16273;15839;17095;17576;15357;13390;10861;8350;6645;4938;5320;6253;7177;9023;9788;9075;8909;8103;7843;8448;8683;7630;6550;5323;3929;2923;2012;1912;5913;6977;8701;9595;8964;8795;8170;7996;8647;8893;7727;6840;5538;4421;3722;2926;3408
43017;Região 17 - Planalto;2010;23135;24981;29992;31787;33496;33221;29649;26158;27313;27115;24541;20545;16196;11853;9242;6335;6870;11654;12833;15390;15970;16672;16611;14610;12808;13026;12886;11601;9642;7536;5272;3946;2553;2352;11481;12148;14602;15817;16824;16610;15039;13350;14287;14229;12940;10903;8660;6581;5296;3782;4518
43018;Região 18 - Araucárias;2010;6874;8249;10129;10760;9629;9172;8275;8616;9731;9836;8741;7718;6413;4944;3706;2598;2697;3490;4199;5198;5615;4915;4645;4130;4258;4874;4949;4334;3743;3104;2311;1712;1118;1045;3384;4050;4931;5145;4714;4527;4145;4358;4857;4887;4407;3975;3309;2633;1994;1480;1652
43019;Região 19 - Botucaraí;2010;7105;8460;10012;10105;8683;8786;8053;7666;8034;8215;7308;6577;5178;4048;2991;2145;2243;3667;4352;5188;5138;4445;4417;4021;3898;3963;4178;3600;3262;2582;1941;1413;936;912;3438;4108;4824;4967;4238;4369;4032;3768;4071;4037;3708;3315;2596;2107;1578;1209;1331
43020;Região 20 - Rota da Produção;2010;10111;11608;13915;13947;12282;11709;10616;10737;11352;11638;10392;9391;7395;5591;4467;3032;3325;5158;5889;7039;6994;6139;5753;5182;5284;5633;5652;5239;4662;3674;2724;2011;1311;1318;4953;5719;6876;6953;6143;5956;5434;5453;5719;5986;5153;4729;3721;2867;2456;1721;2007
43021;Região 21 - Sul;2010;49898;56660;68375;68362;66714;67778;59791;57017;57848;60352;55273;48424;40292;29434;22966;17258;18693;25480;28905;34729;34401;33264;33436;29393;27902;27989;29059;26489;23179;18984;13452;9900;6702;6148;24418;27755;33646;33961;33450;34342;30398;29115;29859;31293;28784;25245;21308;15982;13066;10556;12545
43022;Região 22 - Pampa;2010;11429;13598;15558;15615;14231;13984;12549;12272;12754;13116;11511;9501;8067;5978;4969;3465;3982;5874;6859;7864;7884;7220;6868;6135;5936;6115;6344;5592;4571;3733;2736;2164;1403;1296;5555;6739;7694;7731;7011;7116;6414;6336;6639;6772;5919;4930;4334;3242;2805;2062;2686
43023;Região 23 - Caxias e Hortênsias;2010;33117;34725;40203;42274;48173;52014;45663;40469;38869;38281;33680;26499;19856;13675;10374;7244;7801;16873;17663;20227;21268;24213;26465;23055;20218;18973;18511;16174;12384;9151;6140;4421;2871;2570;16244;17062;19976;21006;23960;25549;22608;20251;19896;19770;17506;14115;10705;7535;5953;4373;5231
43024;Região 24 - Campos de Cima da Serra;2010;6510;7563;8443;7988;6919;7286;6736;6377;6687;6567;5805;5020;4013;3176;2419;1749;1705;3295;3789;4426;4051;3516;3669;3335;3185;3255;3242;2863;2418;1967;1526;1144;783;709;3215;3774;4017;3937;3403;3617;3401;3192;3432;3325;2942;2602;2046;1650;1275;966;996
43025;Região 25 - Vinhedos e Basalto;2010;14031;15372;18873;21103;24400;25271;22658;20079;21126;21851;19317;15935;12358;9008;6925;5283;5698;7237;7840;9502;10586;12558;12928;11429;10155;10520;11000;9533;7786;5998;4222;3042;2102;1934;6794;7532;9371;10517;11842;12343;11229;9924;10606;10851;9784;8149;6360;4786;3883;3181;3764
43026;Região 26 - Uva Vale;2010;9013;10139;12371;13712;14901;14850;13003;12285;13587;13794;11463;8770;6874;5165;4023;2843;2840;4545;5227;6229;6959;7702;7642;6565;6087;6756;6981;5785;4329;3280;2383;1826;1180;946;4468;4912;6142;6753;7199;7208;6438;6198;6831;6813;5678;4441;3594;2782;2197;1663;1894
43027;Região 27 - Jacuí Centro;2010;11603;13827;16140;16166;14845;14726;13297;12941;14270;14799;13333;12053;9784;7681;5890;4276;4633;5931;7097;8201;8243;7455;7432;6685;6362;6993;7315;6558;5898;4685;3575;2657;1727;1617;5672;6730;7939;7923;7390;7294;6612;6579;7277;7484;6775;6155;5099;4106;3233;2549;3016
43028;Região 28 - Vinte e Oito;2010;18312;21122;25448;26182;25699;26975;24348;23793;24353;23976;21454;18513;14693;10971;8630;6172;6517;9334;10736;12851;13254;12885;13524;12241;11824;11977;12025;10541;8962;6974;5009;3703;2343;2117;8978;10386;12597;12928;12814;13451;12107;11969;12376;11951;10913;9551;7719;5962;4927;3829;4400
43029;Região 29 - Vales e Montanhas;2010;11039;12020;14632;16417;16640;17482;15513;14565;15204;15693;14408;12174;9886;7454;5896;4328;4612;5632;6180;7545;8262;8424;8968;7851;7308;7606;7919;7124;6091;4821;3492;2590;1740;1533;5407;5840;7087;8155;8216;8514;7662;7257;7598;7774;7284;6083;5065;3962;3306;2588;3079
43030;Região 30 - Vale da Luz;2010;6780;7388;8680;9395;9486;9838;8700;8387;8530;8622;7919;6670;5222;3973;3139;2240;2480;3466;3742;4385;4779;4897;4980;4392;4225;4175;4250;3958;3331;2509;1858;1365;863;849;3314;3646;4295;4616;4589;4858;4308;4162;4355;4372;3961;3339;2713;2115;1774;1377;1631
50001;Campo Grande;2010;100910;102822;116757;121479;120965;120426;111339;99950;92777;85850;71165;56826;42336;31283;23588;15704;17007;51485;52658;59414;61466;61349;60071;54663;48955;45356;41421;34719;27618;20620;15188;11335;7285;7405;49425;50164;57343;60013;59616;60355;56676;50995;47421;44429;36446;29208;21716;16095;12253;8419;9602
