CO_REGSAUD;DS_NOME;ano;Pop_0a4;Pop_5a9;Pop_10a14;Pop_15a19;Pop_20a24;Pop_25a29;Pop_30a34;Pop_35a39;Pop_40a44;Pop_45a49;Pop_50a54;Pop_55a59;Pop_60a64;Pop_65a69;Pop_70a74;Pop_75a79;Pop_80emais;PopH_0a4;PopH_5a9;PopH_10a14;PopH_15a19;PopH_20a24;PopH_25a29;PopH_30a34;PopH_35a39;PopH_40a44;PopH_45a49;PopH_50a54;PopH_55a59;PopH_60a64;PopH_65a69;PopH_70a74;PopH_75a79;PopH_80emais;PopM_0a4;PopM_5a9;PopM_10a14;PopM_15a19;PopM_20a24;PopM_25a29;PopM_30a34;PopM_35a39;PopM_40a44;PopM_45a49;PopM_50a54;PopM_55a59;PopM_60a64;PopM_65a69;PopM_70a74;PopM_75a79;PopM_80emais
35172;Circuito da Fé e Vale Histórico;1991;39285;41626;41904;37226;34198;33782;30454;25797;21779;17109;14348;12354;10538;8097;5421;3729;2984;20004;21275;21222;18801;17234;16710;14940;12627;10714;8250;7102;5899;4921;3766;2516;1666;1209;19281;20351;20682;18425;16964;17072;15514;13170;11065;8859;7246;6455;5617;4331;2905;2063;1775
35173;Litoral Norte;1991;16829;17179;16948;15010;14345;13316;11808;10242;7898;5928;4784;3995;3461;2444;1581;1044;892;8465;8731;8583;7577;7603;6858;6089;5331;4154;3125;2638;2008;1741;1254;842;490;395;8364;8448;8365;7433;6742;6458;5719;4911;3744;2803;2146;1987;1720;1190;739;554;497
35174;Vale do Paraíba/Região Serrana;1991;42722;45765;46037;39803;38443;37765;34369;29511;23649;17851;14760;12017;10428;7920;5351;3459;2958;21567;23333;23374;19962;19668;18886;17200;14971;12179;8990;7414;5888;4849;3731;2383;1520;1138;21155;22432;22663;19841;18775;18879;17169;14540;11470;8861;7346;6129;5579;4189;2968;1939;1820
41001;1ª RS Paranaguá;1991;21006;20567;19977;17855;16241;15030;12795;11065;8996;7298;6524;5317;4439;3224;2164;1337;1130;10696;10447;10074;9034;8107;7467;6372;5509;4520;3671;3409;2669;2281;1627;1076;629;465;10310;10120;9903;8821;8134;7563;6423;5556;4476;3627;3115;2648;2158;1597;1088;708;665
41002;2ª RS Metropolitana;1991;224700;230797;230205;213159;212033;203216;179819;154356;122339;93597;74720;61787;51714;37363;23853;15198;12126;114648;117392;115697;104885;104515;97999;86154;74339;59898;45324;36198;28879;23640;16898;10466;6320;4559;110052;113405;114508;108274;107518;105217;93665;80017;62441;48273;38522;32908;28074;20465;13387;8878;7567
41003;3ª RS Ponta Grossa;1991;51600;51169;51370;46531;41371;38632;33534;29238;23613;18984;15633;13501;11442;8492;5600;3644;2838;26075;26008;25915;23224;20680;18958;16650;14400;11782;9400;7637;6415;5320;3927;2607;1644;1233;25525;25161;25455;23307;20691;19674;16884;14838;11831;9584;7996;7086;6122;4565;2993;2000;1605
41004;4ª RS Irati;1991;15634;15755;15634;14682;12934;11784;10071;8553;7007;5950;4979;4441;4015;2982;1913;1235;865;7975;8054;8003;7387;6683;6039;5241;4448;3600;2920;2482;2185;1969;1440;889;614;400;7659;7701;7631;7295;6251;5745;4830;4105;3407;3030;2497;2256;2046;1542;1024;621;465
41005;5ª RS Guarapuava;1991;52466;52746;52683;46699;40385;35695;30374;25869;21431;16874;13808;11045;9138;6443;4138;2503;1937;26509;26761;26870;23375;20502;17728;15328;12798;11008;8623;7028;5596;4606;3204;2119;1202;912;25957;25985;25813;23324;19883;17967;15046;13071;10423;8251;6780;5449;4532;3239;2019;1301;1025
41006;6ª RS União da Vitória;1991;16201;16501;16638;15031;13106;11772;10144;8570;7090;5857;5149;4365;3672;2671;1704;1234;876;8173;8358;8481;7658;6722;5986;5220;4381;3651;2968;2587;2171;1783;1299;801;543;357;8028;8143;8157;7373;6384;5786;4924;4189;3439;2889;2562;2194;1889;1372;903;691;519
41007;7ª RS Pato Branco;1991;26969;27163;25728;23847;21364;19637;17311;14498;11841;9290;7474;6212;5042;3605;2432;1440;1158;13687;13859;13101;11741;10409;9555;8406;7209;6012;4635;3808;3037;2506;1784;1167;665;509;13282;13304;12627;12106;10955;10082;8905;7289;5829;4655;3666;3175;2536;1821;1265;775;649
41008;8ª RS Francisco Beltrão;1991;38501;39637;39475;35444;30502;28701;24761;21121;17267;13959;11818;9895;7741;5425;3659;2314;1818;19686;20327;20199;17950;15290;14167;12437;10544;8763;7117;5994;4995;3905;2722;1759;1102;857;18815;19310;19276;17494;15212;14534;12324;10577;8504;6842;5824;4900;3836;2703;1900;1212;961
41009;9ª RS Foz do Iguaçu;1991;36722;36147;34357;31849;30592;28494;24205;20014;15003;11147;8351;6238;4684;3251;2103;1306;896;18694;18454;17326;15408;14752;13458;11824;10163;7801;5822;4445;3204;2423;1604;1065;604;431;18028;17693;17031;16441;15840;15036;12381;9851;7202;5325;3906;3034;2261;1647;1038;702;465
41010;10ª RS Cascavel;1991;50183;50581;50500;47854;43295;38293;32338;28096;22835;18108;14383;11533;9158;6381;4189;2533;1889;25548;25666;25649;23874;21476;18525;15547;13778;11605;9309;7563;5870;4750;3306;2037;1290;909;24635;24915;24851;23980;21819;19768;16791;14318;11230;8799;6820;5663;4408;3075;2152;1243;980
41011;11ª RS Campo Mourão;1991;43385;44973;44281;43515;38888;34767;27997;23838;19339;16133;13391;11337;9341;6678;4373;2918;2297;21903;22790;22671;21798;19164;17276;13613;11695;9691;8265;7047;5916;4996;3575;2318;1533;1192;21482;22183;21610;21717;19724;17491;14384;12143;9648;7868;6344;5421;4345;3103;2055;1385;1105
41012;12ª RS Umuarama;1991;28824;30549;31962;31226;27721;24636;20650;17891;15497;13106;11226;9911;8257;5851;3849;2610;2117;14723;15555;16221;15679;13696;12097;9873;8360;7778;6610;5891;5224;4491;3224;2048;1426;1071;14101;14994;15741;15547;14025;12539;10777;9531;7719;6496;5335;4687;3766;2627;1801;1184;1046
41013;13ª RS Cianorte;1991;12086;12277;12727;12907;12050;10941;8649;7484;6257;5346;4693;4000;3432;2470;1567;1091;813;6231;6296;6424;6423;5969;5518;4252;3640;3141;2706;2460;2091;1792;1334;835;550;390;5855;5981;6303;6484;6081;5423;4397;3844;3116;2640;2233;1909;1640;1136;732;541;423
41014;14ª RS Paranavaí;1991;25652;26658;26935;25566;23509;21653;17794;14648;12389;10738;9440;8225;6946;4952;3187;2162;1854;13024;13612;13634;12905;11616;10525;8717;7022;5968;5273;4861;4255;3693;2645;1674;1101;876;12628;13046;13301;12661;11893;11128;9077;7626;6421;5465;4579;3970;3253;2307;1513;1061;978
41015;15ª RS Maringá;1991;54286;55285;54631;52514;53607;51378;43532;37850;30979;24800;20145;16726;13878;10284;6809;4559;3646;27454;27990;27595;26024;26173;24997;20981;18025;15201;12315;10288;8307;6975;5106;3331;2172;1669;26832;27295;27036;26490;27434;26381;22551;19825;15778;12485;9857;8419;6903;5178;3478;2387;1977
41016;16ª RS Apucarana;1991;30016;30427;31524;29229;28194;25611;21833;19070;16176;13808;11538;9828;7913;5882;4074;2743;2291;15229;15572;16060;14771;14123;12659;10652;9071;8007;6857;5801;4910;3958;2985;2015;1344;1081;14787;14855;15464;14458;14071;12952;11181;9999;8169;6951;5737;4918;3955;2897;2059;1399;1210
41017;17ª RS Londrina;1991;71321;73508;75344;68178;66979;63943;54806;48544;39987;32543;26687;22673;18301;13312;8999;6077;5135;36289;37044;38016;34057;32674;30924;26059;23014;19438;16100;13431;11125;8988;6493;4319;2903;2280;35032;36464;37328;34121;34305;33019;28747;25530;20549;16443;13256;11548;9313;6819;4680;3174;2855
41018;18ª RS Cornélio Procópio;1991;25774;27233;27685;25238;22415;20624;17597;15564;13162;10928;9139;7771;6799;5094;3359;2314;1960;12971;13946;14089;12686;11246;10290;8826;7619;6585;5505;4736;3862;3422;2619;1727;1141;950;12803;13287;13596;12552;11169;10334;8771;7945;6577;5423;4403;3909;3377;2475;1632;1173;1010
41019;19ª RS Jacarezinho;1991;28864;30638;30900;27828;23697;22291;19662;17373;14561;12159;10471;9264;8224;6178;4197;2814;2306;14664;15669;15778;14155;11848;11041;9865;8642;7338;6129;5231;4544;4165;3130;2111;1415;1100;14200;14969;15122;13673;11849;11250;9797;8731;7223;6030;5240;4720;4059;3048;2086;1399;1206
41020;20ª RS Toledo;1991;33984;35122;35421;34451;32131;29702;24528;20902;17680;14355;11712;9435;7473;5529;3766;2486;1805;17466;17743;17944;17239;15889;14434;11896;10315;8928;7329;6180;4867;3770;2713;1878;1209;835;16518;17379;17477;17212;16242;15268;12632;10587;8752;7026;5532;4568;3703;2816;1888;1277;970
41021;21ª RS Telêmaco Borba;1991;17610;18262;19048;16213;13294;11947;10633;9146;7640;6419;5452;4668;3678;2857;1886;1173;887;8929;9364;9599;8377;6605;5961;5250;4583;3893;3313;2898;2325;1965;1524;1049;670;480;8681;8898;9449;7836;6689;5986;5383;4563;3747;3106;2554;2343;1713;1333;837;503;407
41022;22ª RS Ivaiporã;1991;17523;18469;19413;17874;14506;12426;10555;9290;7952;6841;5882;4768;3948;2883;1975;1292;958;8973;9327;10062;9170;7319;6247;5242;4634;4093;3500;3109;2519;2202;1539;1061;693;484;8550;9142;9351;8704;7187;6179;5313;4656;3859;3341;2773;2249;1746;1344;914;599;474
42001;Extremo Oeste;1991;27647;28101;26594;24456;21502;21017;18635;15585;12662;9859;8246;6716;5515;3863;2534;1564;1011;14074;14421;13715;12507;11072;10763;9624;8038;6611;5056;4159;3472;2744;1874;1205;745;414;13573;13680;12879;11949;10430;10254;9011;7547;6051;4803;4087;3244;2771;1989;1329;819;597
42002;Oeste;1991;28670;28816;25924;24058;23878;23220;19968;16503;12821;9898;7727;6454;5198;3851;2627;1540;1185;14752;14620;13154;11961;12164;11557;10121;8344;6569;4987;3968;3189;2528;1870;1266;643;452;13918;14196;12770;12097;11714;11663;9847;8159;6252;4911;3759;3265;2670;1981;1361;897;733
42003;Xanxerê;1991;21527;21949;20871;19214;16842;16061;13628;11616;9478;7334;5906;4797;3886;2766;1852;1124;889;11035;11169;10753;9571;8508;7996;6848;5855;4854;3761;3024;2404;1934;1342;900;518;415;10492;10780;10118;9643;8334;8065;6780;5761;4624;3573;2882;2393;1952;1424;952;606;474
42004;Alto Vale do Itajaí;1991;25018;25427;24347;22606;20612;20374;17144;14527;12344;9858;8153;6864;5956;4476;3133;1958;1564;12802;13080;12556;11562;10537;10367;8801;7273;6351;4926;4124;3350;3008;2204;1533;929;723;12216;12347;11791;11044;10075;10007;8343;7254;5993;4932;4029;3514;2948;2272;1600;1029;841
42005;Foz do Rio Itajaí;1991;29338;30142;29292;26007;25505;25703;22860;19141;14903;10867;9391;7903;6868;5174;3354;2065;1690;14875;15347;14860;12833;12692;12656;11349;9500;7509;5314;4634;3701;3287;2440;1571;898;653;14463;14795;14432;13174;12813;13047;11511;9641;7394;5553;4757;4202;3581;2734;1783;1167;1037
42006;Médio Vale do Itajaí;1991;43882;44524;42619;39945;42721;44907;39541;32820;26044;18630;15476;12746;10853;8256;6027;3815;3019;22468;22639;21638;19720;21422;22360;19748;16273;12969;9242;7625;6000;5037;3724;2696;1600;1211;21414;21885;20981;20225;21299;22547;19793;16547;13075;9388;7851;6746;5816;4532;3331;2215;1808
42007;Grande Florianópolis;1991;65527;67901;65766;62308;61172;61407;54387;45820;37125;26372;21214;17387;14950;11124;7469;4926;4328;33490;34715;33315;31332;30608;30210;26641;22449;18446;12861;10491;8326;6853;5025;3291;1985;1541;32037;33186;32451;30976;30564;31197;27746;23371;18679;13511;10723;9061;8097;6099;4178;2941;2787
42008;Meio Oeste;1991;16655;17511;16891;15478;14685;14218;12187;10294;8598;6793;5638;4732;3839;2885;1864;1229;1047;8481;8786;8527;7768;7338;7061;6144;5043;4355;3437;2792;2325;1858;1369;885;551;462;8174;8725;8364;7710;7347;7157;6043;5251;4243;3356;2846;2407;1981;1516;979;678;585
42009;Alto Vale do Rio do Peixe;1991;25692;24628;24102;22594;21856;20873;16934;13679;11369;9265;7366;6057;4891;3404;2249;1444;1261;13008;12585;12067;11354;11086;10453;8516;6828;5762;4624;3726;3010;2448;1659;1071;714;584;12684;12043;12035;11240;10770;10420;8418;6851;5607;4641;3640;3047;2443;1745;1178;730;677
42010;Alto Uruguai Catarinense;1991;13867;14354;14035;12992;12274;12126;10574;9290;7588;5862;4551;3947;3233;2361;1715;1043;796;7149;7397;7162;6556;6173;6172;5355;4709;3885;3012;2321;1895;1573;1100;803;470;326;6718;6957;6873;6436;6101;5954;5219;4581;3703;2850;2230;2052;1660;1261;912;573;470
42011;Nordeste;1991;60137;60289;58096;52361;53629;53919;46751;39213;30439;21667;17443;14138;11878;8765;6040;3691;3067;30687;30871;29302;26063;27479;26995;23748;19887;15626;10958;8783;6876;5512;4049;2764;1579;1211;29450;29418;28794;26298;26150;26924;23003;19326;14813;10709;8660;7262;6366;4716;3276;2112;1856
42012;Planalto Norte;1991;34942;36180;36047;32496;28380;27103;23311;19155;15301;12162;10296;8845;7641;5529;3573;2268;1730;17640;18339;18370;16488;14462;13628;11867;9771;7934;6057;5146;4237;3645;2664;1637;1084;758;17302;17841;17677;16008;13918;13475;11444;9384;7367;6105;5150;4608;3996;2865;1936;1184;972
42013;Serra Catarinense;1991;29920;31006;30742;28298;25537;23490;20620;17343;15005;11774;9751;7989;6791;5200;3436;2157;1704;15171;15793;15591;13994;12551;11476;10108;8295;7458;5763;4868;3907;3302;2607;1705;1053;794;14749;15213;15151;14304;12986;12014;10512;9048;7547;6011;4883;4082;3489;2593;1731;1104;910
42014;Extremo Sul Catarinense;1991;15717;15846;15029;13358;13373;13119;11038;8992;7514;5817;4736;3957;3452;2662;1865;1160;934;8071;8057;7635;6654;6758;6660;5572;4558;3875;2964;2373;1969;1630;1342;907;573;397;7646;7789;7394;6704;6615;6459;5466;4434;3639;2853;2363;1988;1822;1320;958;587;537
42015;Carbonífera;1991;35025;35204;31324;26648;28529;31135;27158;21098;16447;11759;9311;7645;6345;4615;3006;1814;1407;17930;18091;15890;13349;14159;15455;13637;10671;8266;5755;4608;3687;3050;2167;1385;782;520;17095;17113;15434;13299;14370;15680;13521;10427;8181;6004;4703;3958;3295;2448;1621;1032;887
42016;Laguna;1991;28468;29428;28565;24132;24197;25124;21482;18032;15702;12155;9762;8285;7445;5981;4165;2730;2084;14378;14942;14603;12239;12142;12588;10849;8834;7832;5944;4772;3967;3544;2763;1870;1211;829;14090;14486;13962;11893;12055;12536;10633;9198;7870;6211;4990;4318;3901;3218;2295;1519;1255
43001;Região 01 - Verdes Campos;1991;34066;36418;34846;31236;31090;32515;29391;25653;22092;18229;15992;14225;12337;9334;6861;4554;3832;17281;18428;17792;15743;15505;16041;14244;12377;10740;8749;7584;6693;5685;4217;2975;1893;1446;16785;17990;17054;15493;15585;16474;15147;13276;11352;9480;8408;7532;6652;5117;3886;2661;2386
43002;Região 02 - Entre Rios;1991;12354;13382;12612;11215;10461;10583;9815;8585;7527;6488;5696;5047;4493;3328;2389;1668;1475;6180;6884;6383;5695;5237;5115;4958;4214;3772;3172;2879;2463;2218;1567;1093;717;597;6174;6498;6229;5520;5224;5468;4857;4371;3755;3316;2817;2584;2275;1761;1296;951;878
43003;Região 03 - Fronteira Oeste;1991;44975;47385;45236;40125;37738;37962;34500;29445;25980;21365;18701;15329;13025;9503;7145;5134;4722;22901;24168;22931;20080;18684;18515;16829;14385;12969;10554;9403;7538;6164;4414;3204;2118;1682;22074;23217;22305;20045;19054;19447;17671;15060;13011;10811;9298;7791;6861;5089;3941;3016;3040
43004;Região 04 - Belas Praias;1991;9173;9313;8688;7586;7495;7815;6919;5867;4921;3759;3137;2562;2335;1677;1163;748;508;4678;4704;4430;3851;3817;3880;3522;3009;2549;1919;1675;1214;1131;812;601;362;197;4495;4609;4258;3735;3678;3935;3397;2858;2372;1840;1462;1348;1204;865;562;386;311
43005;Região 05 - Bons Ventos;1991;13915;14882;13813;12212;12103;12265;11058;9983;8315;6937;6077;4971;4491;3348;2331;1415;1209;7049;7606;7052;6278;6161;6124;5629;5146;4348;3575;3163;2561;2254;1685;1159;663;497;6866;7276;6761;5934;5942;6141;5429;4837;3967;3362;2914;2410;2237;1663;1172;752;712
43006;Região 06 - Vale do Paranhana e Costa S;1991;15904;16085;15568;14455;14800;14838;12523;10153;8672;6827;5811;4971;4251;3292;2290;1494;1281;8110;8158;7922;7355;7476;7549;6437;5176;4426;3354;3039;2471;2071;1546;1064;628;490;7794;7927;7646;7100;7324;7289;6086;4977;4246;3473;2772;2500;2180;1746;1226;866;791
43007;Região 07 - Vale dos Sinos;1991;62195;61603;56635;51823;57657;61497;52543;43068;34143;25842;20678;16759;13551;9351;6369;4032;3334;31825;31484;28900;26183;29097;30577;26389;21566;16973;12655;10038;7910;6185;4079;2641;1526;1071;30370;30119;27735;25640;28560;30920;26154;21502;17170;13187;10640;8849;7366;5272;3728;2506;2263
43008;Região 08 - Vale do Caí e Metropolitana;1991;59010;60711;58236;48547;49780;53214;50615;44034;37164;27751;22299;18692;15677;10960;7404;4715;3769;30159;30893;29584;24348;24667;26167;25146;21855;18593;13686;11010;8785;7146;4711;3062;1851;1316;28851;29818;28652;24199;25113;27047;25469;22179;18571;14065;11289;9907;8531;6249;4342;2864;2453
43009;Região 09 - Carbonífera/Costa Doce;1991;32119;34404;32382;28368;26976;28430;26003;22880;18864;15224;12645;10713;9373;6890;4913;3095;2543;16404;17506;16463;14171;13632;14318;13156;11561;9715;7872;6319;5366;4557;3312;2250;1359;992;15715;16898;15919;14197;13344;14112;12847;11319;9149;7352;6326;5347;4816;3578;2663;1736;1551
43010;Região 10 - Capital e Vale do Gravataí;1991;172873;183835;179004;156379;154054;167568;163743;145722;121473;94220;78156;67609;58693;41510;28446;18627;16530;88065;93628;90752;77149;74976;79469;77828;67952;56673;43496;35517;29740;24867;16933;10861;6447;4708;84808;90207;88252;79230;79078;88099;85915;77770;64800;50724;42639;37869;33826;24577;17585;12180;11822
43011;Região 11 - Sete Povos das Missões;1991;30588;32472;31713;29085;24839;24530;22863;20622;17429;14097;11971;10038;8671;6596;4901;3397;2978;15704;16695;16092;14609;12312;11841;11171;10195;8745;7022;5948;4832;4163;3061;2183;1493;1193;14884;15777;15621;14476;12527;12689;11692;10427;8684;7075;6023;5206;4508;3535;2718;1904;1785
43012;Região 12 - Portal das Missões;1991;15103;16151;15386;13519;12908;13192;12178;10767;8979;7139;6225;5239;4762;3583;2547;1814;1568;7675;8230;7813;6740;6333;6308;5897;5240;4357;3437;3056;2458;2261;1599;1124;748;589;7428;7921;7573;6779;6575;6884;6281;5527;4622;3702;3169;2781;2501;1984;1423;1066;979
43013;Região 13 - Diversidade;1991;21649;23446;23527;20926;19067;19326;17436;16128;13365;10635;8981;7659;6599;5136;3839;2589;2068;10994;12090;11941;10520;9527;9490;8639;7972;6665;5360;4432;3669;3125;2333;1697;1097;817;10655;11356;11586;10406;9540;9836;8797;8156;6700;5275;4549;3990;3474;2803;2142;1492;1251
43014;Região 14 - Fronteira Noroeste;1991;23635;25485;25214;22983;20412;20965;19316;17602;14915;11953;9946;8579;7382;5553;4035;2595;2128;11943;13122;12942;11666;10276;10322;9575;8783;7523;6009;4906;4099;3495;2537;1756;1078;840;11692;12363;12272;11317;10136;10643;9741;8819;7392;5944;5040;4480;3887;3016;2279;1517;1288
43015;Região 15 - Caminho das Águas;1991;23171;25197;24756;20965;17528;17649;16442;14778;12360;9521;8068;7040;5902;4536;3064;2072;1605;11917;12823;12660;10919;8995;9025;8345;7435;6240;4876;4062;3374;2905;2160;1469;902;663;11254;12374;12096;10046;8533;8624;8097;7343;6120;4645;4006;3666;2997;2376;1595;1170;942
43016;Região 16 - Alto Uruguai Gaúcho;1991;22909;23825;23154;20755;19870;20316;17832;15547;13637;10916;9156;8291;7114;5321;3805;2368;1876;11564;12252;11878;10484;10052;10077;9008;7818;6823;5453;4452;3919;3417;2425;1713;1009;748;11345;11573;11276;10271;9818;10239;8824;7729;6814;5463;4704;4372;3697;2896;2092;1359;1128
43017;Região 17 - Planalto;1991;30646;32767;31372;27024;27053;27866;25561;22809;18800;14797;12279;10605;9017;6852;5038;3198;2603;15507;16771;15930;13278;13213;13389;12370;10947;9198;7121;5827;5017;4135;3048;2195;1273;974;15139;15996;15442;13746;13840;14477;13191;11862;9602;7676;6452;5588;4882;3804;2843;1925;1629
43018;Região 18 - Araucárias;1991;13115;13655;13050;12025;11736;11740;10315;9503;8262;6595;5475;4655;4035;2939;2181;1360;1101;6651;6896;6644;6134;5911;5881;5193;4719;4163;3268;2716;2216;2009;1435;1023;594;488;6464;6759;6406;5891;5825;5859;5122;4784;4099;3327;2759;2439;2026;1504;1158;766;613
43019;Região 19 - Botucaraí;1991;12420;13531;13339;11402;10468;9810;8788;7905;6799;5407;4549;4023;3509;2636;1978;1268;1025;6294;6949;6756;5874;5280;5004;4366;3960;3519;2741;2237;1963;1717;1279;902;577;448;6126;6582;6583;5528;5188;4806;4422;3945;3280;2666;2312;2060;1792;1357;1076;691;577
43020;Região 20 - Rota da Produção;1991;18397;19550;18809;16537;14694;14185;12681;11627;9651;7591;6584;5677;4787;3591;2495;1682;1572;9257;9965;9561;8435;7159;7019;6351;5846;4915;3896;3216;2734;2350;1691;1191;768;632;9140;9585;9248;8102;7535;7166;6330;5781;4736;3695;3368;2943;2437;1900;1304;914;940
43021;Região 21 - Sul;1991;68602;75958;71990;64522;61810;64384;60749;56085;49353;39633;34205;30349;27466;20144;14470;9807;8666;34956;38494;36782;32502;30691;31621;29885;27444;24535;19395;16678;14585;12624;9166;6191;3905;2924;33646;37464;35208;32020;31119;32763;30864;28641;24818;20238;17527;15764;14842;10978;8279;5902;5742
43022;Região 22 - Pampa;1991;16003;17046;15942;14252;14012;14380;13406;11211;10141;8281;7526;6572;5629;4002;3004;2207;2237;8116;8641;8019;7017;6904;7031;6530;5427;4979;4029;3656;3197;2648;1784;1285;870;757;7887;8405;7923;7235;7108;7349;6876;5784;5162;4252;3870;3375;2981;2218;1719;1337;1480
43023;Região 23 - Caxias e Hortênsias;1991;35123;35661;33080;29847;32888;35599;33522;28136;22401;16580;13489;11234;9653;7024;4760;3153;2438;17972;18214;16807;14870;16602;17555;16441;13812;11054;8029;6483;5271;4421;3113;2082;1218;833;17151;17447;16273;14977;16286;18044;17081;14324;11347;8551;7006;5963;5232;3911;2678;1935;1605
43024;Região 24 - Campos de Cima da Serra;1991;8456;8925;8674;7986;7301;7217;6496;5802;5074;4171;3553;3175;2753;1952;1366;929;823;4206;4577;4385;3985;3520;3618;3181;2756;2502;2085;1755;1548;1355;956;668;443;372;4250;4348;4289;4001;3781;3599;3315;3046;2572;2086;1798;1627;1398;996;698;486;451
43025;Região 25 - Vinhedos e Basalto;1991;18361;19065;17801;16202;18204;20273;18841;16190;13448;10395;8840;7592;6708;5177;3757;2416;1873;9432;9716;8893;8241;9290;10248;9543;8087;6811;5192;4392;3651;3103;2370;1583;932;630;8929;9349;8908;7961;8914;10025;9298;8103;6637;5203;4448;3941;3605;2807;2174;1484;1243
43026;Região 26 - Uva Vale;1991;11753;11794;10893;10111;12085;13096;11710;9118;7601;6174;5319;4608;3821;2831;1996;1329;1011;6060;6029;5510;5147;6246;6771;6078;4690;3830;3054;2701;2335;1810;1287;878;557;346;5693;5765;5383;4964;5839;6325;5632;4428;3771;3120;2618;2273;2011;1544;1118;772;665
43027;Região 27 - Jacuí Centro;1991;18572;20268;19692;17029;16177;16378;15136;13873;12148;10068;8813;7844;7144;5143;3853;2581;2209;9454;10316;10069;8657;8114;8060;7532;6899;6033;4938;4293;3762;3408;2326;1713;1102;869;9118;9952;9623;8372;8063;8318;7604;6974;6115;5130;4520;4082;3736;2817;2140;1479;1340
43028;Região 28 - Vinte e Oito;1991;25053;26725;25566;23979;23647;24296;21961;19780;17242;13537;12029;10699;9267;7045;4997;3393;2904;12671;13548;13065;12227;11883;12277;11103;9847;8612;6651;5931;5028;4268;3162;2068;1360;1026;12382;13177;12501;11752;11764;12019;10858;9933;8630;6886;6098;5671;4999;3883;2929;2033;1878
43029;Região 29 - Vales e Montanhas;1991;16165;17548;16744;14864;14564;15502;14567;13070;11398;9134;7964;7091;6097;4817;3540;2240;1707;8374;9019;8595;7463;7366;7864;7411;6686;5759;4624;3952;3409;2934;2171;1529;922;618;7791;8529;8149;7401;7198;7638;7156;6384;5639;4510;4012;3682;3163;2646;2011;1318;1089
43030;Região 30 - Vale da Luz;1991;8247;9099;8689;7763;7936;8067;7785;6856;5986;4855;4227;3692;3267;2546;2057;1322;1085;4260;4620;4448;3978;4027;4011;3956;3507;3081;2424;2092;1798;1550;1153;875;534;410;3987;4479;4241;3785;3909;4056;3829;3349;2905;2431;2135;1894;1717;1393;1182;788;675
50001;Campo Grande;1991;105353;108785;105190;93961;87083;84603;72743;60894;47926;37210;29698;23425;18479;13488;9029;6289;5205;53810;55480;53145;46575;43277;41401;35933;30408;24474;18952;15462;11960;9419;6945;4646;3089;2445;51543;53305;52045;47386;43806;43202;36810;30486;23452;18258;14236;11465;9060;6543;4383;3200;2760
50002;Corumbá;1991;12523;12964;12090;10374;9014;8592;7213;5961;4916;4202;3397;2645;2205;1664;1175;787;670;6352;6656;6134;5302;4579;4336;3536;2930;2420;2060;1707;1325;1141;830;588;418;260;6171;6308;5956;5072;4435;4256;3677;3031;2496;2142;1690;1320;1064;834;587;369;410
50003;Dourados;1991;71920;72970;71014;62613;56245;52779;44325;35728;28546;22659;18510;14940;11979;8936;5714;3810;2965;36339;37118;36056;31232;28033;25893;22095;17809;14802;11721;9967;7885;6484;4806;3029;2048;1530;35581;35852;34958;31381;28212;26886;22230;17919;13744;10938;8543;7055;5495;4130;2685;1762;1435
50004;Três Lagoas;1991;20479;21505;21150;18894;17070;16277;14285;12414;9832;8145;6788;5671;4393;3162;2152;1525;1225;10378;10930;10726;9594;8530;8149;7140;6237;5119;4219;3599;2861;2372;1748;1166;781;644;10101;10575;10424;9300;8540;8128;7145;6177;4713;3926;3189;2810;2021;1414;986;744;581
51001;Alto Tapajós;1991;11059;10772;10029;9791;9436;9034;7113;5317;3911;2922;2428;1788;1310;789;418;208;135;5606;5590;4965;4981;4996;5018;3957;2914;2180;1606;1470;1045;780;497;264;118;74;5453;5182;5064;4810;4440;4016;3156;2403;1731;1316;958;743;530;292;154;90;61
51002;Baixada Cuiabana;1991;80935;85194;83288;72914;65024;59952;52493;43265;33351;24469;18554;13835;10874;7696;5177;3339;3021;41199;43155;41737;35796;31650;29127;26010;21543;17371;12752;9720;7092;5545;3919;2623;1633;1311;39736;42039;41551;37118;33374;30825;26483;21722;15980;11717;8834;6743;5329;3777;2554;1706;1710
51003;Araguaia Xingu;1991;3886;4106;3967;3284;2580;2199;1888;1707;1233;1088;853;669;462;272;170;82;68;2018;2165;2034;1719;1422;1163;959;945;709;623;513;410;301;169;92;49;31;1868;1941;1933;1565;1158;1036;929;762;524;465;340;259;161;103;78;33;37
51004;Centro Norte;1991;12554;12499;11847;10052;8888;8060;6390;5211;4124;3261;2689;1985;1589;1142;801;612;395;6390;6318;6032;5149;4799;4258;3535;2737;2260;1829;1536;1135;899;716;458;344;196;6164;6181;5815;4903;4089;3802;2855;2474;1864;1432;1153;850;690;426;343;268;199
51005;Garças Araguaia;1991;12229;13134;13147;11955;10002;8961;7581;6445;5065;4068;3168;2332;1716;1245;845;603;421;6239;6778;6622;6031;4969;4474;3842;3337;2745;2191;1772;1290;964;719;493;362;244;5990;6356;6525;5924;5033;4487;3739;3108;2320;1877;1396;1042;752;526;352;241;177
